frame_path,video_id,frame_id,phase,grasper,bipolar,hook,scissors,clipper,irrigator,specimen_bag
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000104.png,4,2575,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000105.png,4,2600,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000106.png,4,2625,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000107.png,4,2650,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000108.png,4,2675,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000109.png,4,2700,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000110.png,4,2725,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000111.png,4,2750,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000112.png,4,2775,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000113.png,4,2800,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000114.png,4,2825,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000115.png,4,2850,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000116.png,4,2875,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000117.png,4,2900,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000118.png,4,2925,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000119.png,4,2950,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000120.png,4,2975,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000121.png,4,3000,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000122.png,4,3025,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000123.png,4,3050,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000124.png,4,3075,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000125.png,4,3100,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000126.png,4,3125,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000127.png,4,3150,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000128.png,4,3175,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000129.png,4,3200,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000130.png,4,3225,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000131.png,4,3250,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000132.png,4,3275,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000133.png,4,3300,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000134.png,4,3325,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000135.png,4,3350,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000136.png,4,3375,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000137.png,4,3400,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000138.png,4,3425,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000139.png,4,3450,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000140.png,4,3475,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000141.png,4,3500,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000142.png,4,3525,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000143.png,4,3550,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000144.png,4,3575,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000145.png,4,3600,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000146.png,4,3625,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000147.png,4,3650,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000148.png,4,3675,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000149.png,4,3700,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000150.png,4,3725,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000151.png,4,3750,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000152.png,4,3775,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000153.png,4,3800,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000154.png,4,3825,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000155.png,4,3850,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000156.png,4,3875,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000157.png,4,3900,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000158.png,4,3925,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000159.png,4,3950,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000160.png,4,3975,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000161.png,4,4000,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000162.png,4,4025,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000163.png,4,4050,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000164.png,4,4075,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000165.png,4,4100,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000166.png,4,4125,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000167.png,4,4150,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000168.png,4,4175,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000169.png,4,4200,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000170.png,4,4225,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000171.png,4,4250,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000172.png,4,4275,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000173.png,4,4300,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000174.png,4,4325,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000175.png,4,4350,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000176.png,4,4375,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000177.png,4,4400,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000178.png,4,4425,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000179.png,4,4450,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000180.png,4,4475,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000181.png,4,4500,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000182.png,4,4525,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000183.png,4,4550,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000184.png,4,4575,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000185.png,4,4600,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000186.png,4,4625,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000187.png,4,4650,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000188.png,4,4675,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000189.png,4,4700,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000190.png,4,4725,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000191.png,4,4750,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000192.png,4,4775,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000193.png,4,4800,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000194.png,4,4825,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000195.png,4,4850,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000196.png,4,4875,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000197.png,4,4900,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000198.png,4,4925,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000199.png,4,4950,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000200.png,4,4975,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000201.png,4,5000,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000202.png,4,5025,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000203.png,4,5050,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000204.png,4,5075,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000205.png,4,5100,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000206.png,4,5125,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000207.png,4,5150,0,0,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000208.png,4,5175,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000209.png,4,5200,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000210.png,4,5225,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000211.png,4,5250,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000212.png,4,5275,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000213.png,4,5300,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000214.png,4,5325,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000215.png,4,5350,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000216.png,4,5375,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000217.png,4,5400,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000218.png,4,5425,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000219.png,4,5450,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000220.png,4,5475,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000221.png,4,5500,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000222.png,4,5525,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000223.png,4,5550,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000224.png,4,5575,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000225.png,4,5600,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000226.png,4,5625,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000227.png,4,5650,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000228.png,4,5675,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000229.png,4,5700,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000230.png,4,5725,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000231.png,4,5750,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000232.png,4,5775,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000233.png,4,5800,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000234.png,4,5825,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000235.png,4,5850,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000236.png,4,5875,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000237.png,4,5900,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000238.png,4,5925,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000239.png,4,5950,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000240.png,4,5975,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000241.png,4,6000,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000242.png,4,6025,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000243.png,4,6050,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000244.png,4,6075,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000245.png,4,6100,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000246.png,4,6125,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000247.png,4,6150,0,1,0,0,0,0,0,0
/Volumes/LaCie/cholec80/cholec80/frames/video04/video04_000248.png,4,6175,0,1,0,0,0,0,0,0
